Project Name,Package Name,Type Name,NOF,NOPF,NOM,NOPM,LOC,WMC,NC,DIT,LCOM,FANIN,FANOUT,File path,Line no
project-1-team-8,com.sismics.reader.core.dao.file.html,TestFaviconDownloader,0,0,5,5,61,7,0,0,-1.0,0,1,/home/sathvika/sem6/SE/project-1-team-8/reader-core/src/test/java/com/sismics/reader/core/dao/file/html/TestFaviconDownloader.java,10
project-1-team-8,com.sismics.reader.core.dao.jpa,ConfigDao,0,0,1,1,23,2,0,0,-1.0,2,3,/home/sathvika/sem6/SE/project-1-team-8/reader-core/src/main/java/com/sismics/reader/core/dao/jpa/ConfigDao.java,10
project-1-team-8,com.sismics.reader.core.dao.jpa,JobDao,0,0,5,4,68,6,0,1,-1.0,3,6,/home/sathvika/sem6/SE/project-1-team-8/reader-core/src/main/java/com/sismics/reader/core/dao/jpa/JobDao.java,18
project-1-team-8,com.sismics.reader.core.dao.jpa,RoleBaseFunctionDao,0,0,1,1,17,1,0,0,-1.0,2,1,/home/sathvika/sem6/SE/project-1-team-8/reader-core/src/main/java/com/sismics/reader/core/dao/jpa/RoleBaseFunctionDao.java,10
project-1-team-8,com.sismics.reader.core.dao.jpa,FeedSynchronizationDao,0,0,3,3,36,3,0,0,-1.0,2,3,/home/sathvika/sem6/SE/project-1-team-8/reader-core/src/main/java/com/sismics/reader/core/dao/jpa/FeedSynchronizationDao.java,12
project-1-team-8,com.sismics.reader.core.dao.jpa,JobEventDao,0,0,3,2,40,4,0,1,-1.0,2,6,/home/sathvika/sem6/SE/project-1-team-8/reader-core/src/main/java/com/sismics/reader/core/dao/jpa/JobEventDao.java,17
project-1-team-8,com.sismics.reader.core.dao.jpa,ArticleDao,0,0,5,4,93,15,0,1,-1.0,4,7,/home/sathvika/sem6/SE/project-1-team-8/reader-core/src/main/java/com/sismics/reader/core/dao/jpa/ArticleDao.java,18
project-1-team-8,com.sismics.reader.core.dao.jpa,UserDao,0,0,10,8,149,12,0,1,-1.0,3,6,/home/sathvika/sem6/SE/project-1-team-8/reader-core/src/main/java/com/sismics/reader/core/dao/jpa/UserDao.java,19
project-1-team-8,com.sismics.reader.core.dao.jpa,UserArticleDao,0,0,6,5,169,27,0,1,-1.0,8,6,/home/sathvika/sem6/SE/project-1-team-8/reader-core/src/main/java/com/sismics/reader/core/dao/jpa/UserArticleDao.java,18
project-1-team-8,com.sismics.reader.core.dao.jpa,AuthenticationTokenDao,0,0,5,5,63,6,0,0,-1.0,2,2,/home/sathvika/sem6/SE/project-1-team-8/reader-core/src/main/java/com/sismics/reader/core/dao/jpa/AuthenticationTokenDao.java,11
project-1-team-8,com.sismics.reader.core.dao.jpa,FeedDao,0,0,5,4,81,8,0,1,-1.0,2,6,/home/sathvika/sem6/SE/project-1-team-8/reader-core/src/main/java/com/sismics/reader/core/dao/jpa/FeedDao.java,18
project-1-team-8,com.sismics.reader.core.dao.jpa,LocaleDao,0,0,2,2,29,2,0,0,-1.0,3,2,/home/sathvika/sem6/SE/project-1-team-8/reader-core/src/main/java/com/sismics/reader/core/dao/jpa/LocaleDao.java,12
project-1-team-8,com.sismics.reader.core.dao.jpa,FeedSubscriptionDao,0,0,9,8,140,18,0,1,-1.0,6,6,/home/sathvika/sem6/SE/project-1-team-8/reader-core/src/main/java/com/sismics/reader/core/dao/jpa/FeedSubscriptionDao.java,19
project-1-team-8,com.sismics.reader.core.dao.jpa,CategoryDao,0,0,9,9,116,12,0,0,-1.0,4,2,/home/sathvika/sem6/SE/project-1-team-8/reader-core/src/main/java/com/sismics/reader/core/dao/jpa/CategoryDao.java,12
project-1-team-8,com.sismics.reader.core.dao.jpa,TestJpa,0,0,1,1,19,1,0,0,-1.0,0,3,/home/sathvika/sem6/SE/project-1-team-8/reader-core/src/test/java/com/sismics/reader/core/dao/jpa/TestJpa.java,11
project-1-team-8,com.sismics.reader.core.dao.jpa.dto,UserArticleDto,18,0,36,36,330,36,0,0,0.5,7,0,/home/sathvika/sem6/SE/project-1-team-8/reader-core/src/main/java/com/sismics/reader/core/dao/jpa/dto/UserArticleDto.java,4
project-1-team-8,com.sismics.reader.core.dao.jpa.dto,JobDto,6,0,12,12,114,12,0,0,0.5,1,0,/home/sathvika/sem6/SE/project-1-team-8/reader-core/src/main/java/com/sismics/reader/core/dao/jpa/dto/JobDto.java,3
project-1-team-8,com.sismics.reader.core.dao.jpa.dto,ArticleDto,14,0,28,28,250,28,0,0,0.5,3,0,/home/sathvika/sem6/SE/project-1-team-8/reader-core/src/main/java/com/sismics/reader/core/dao/jpa/dto/ArticleDto.java,5
project-1-team-8,com.sismics.reader.core.dao.jpa.dto,FeedDto,2,0,4,4,42,4,0,0,0.5,1,0,/home/sathvika/sem6/SE/project-1-team-8/reader-core/src/main/java/com/sismics/reader/core/dao/jpa/dto/FeedDto.java,3
project-1-team-8,com.sismics.reader.core.dao.jpa.dto,JobEventDto,3,0,6,6,60,6,0,0,0.5,1,0,/home/sathvika/sem6/SE/project-1-team-8/reader-core/src/main/java/com/sismics/reader/core/dao/jpa/dto/JobEventDto.java,3
project-1-team-8,com.sismics.reader.core.dao.jpa.dto,UserDto,5,0,10,10,96,10,0,0,0.5,1,0,/home/sathvika/sem6/SE/project-1-team-8/reader-core/src/main/java/com/sismics/reader/core/dao/jpa/dto/UserDto.java,3
project-1-team-8,com.sismics.reader.core.dao.jpa.dto,FeedSubscriptionDto,15,0,30,30,252,30,0,0,0.5,3,0,/home/sathvika/sem6/SE/project-1-team-8/reader-core/src/main/java/com/sismics/reader/core/dao/jpa/dto/FeedSubscriptionDto.java,5
project-1-team-8,com.sismics.reader.core.dao.jpa.criteria,FeedCriteria,2,0,4,4,44,4,0,0,0.5,2,0,/home/sathvika/sem6/SE/project-1-team-8/reader-core/src/main/java/com/sismics/reader/core/dao/jpa/criteria/FeedCriteria.java,3
project-1-team-8,com.sismics.reader.core.dao.jpa.criteria,JobCriteria,1,0,2,2,25,2,0,0,0.0,2,0,/home/sathvika/sem6/SE/project-1-team-8/reader-core/src/main/java/com/sismics/reader/core/dao/jpa/criteria/JobCriteria.java,3
project-1-team-8,com.sismics.reader.core.dao.jpa.criteria,ArticleCriteria,6,0,12,12,120,12,0,0,0.5,4,0,/home/sathvika/sem6/SE/project-1-team-8/reader-core/src/main/java/com/sismics/reader/core/dao/jpa/criteria/ArticleCriteria.java,6
project-1-team-8,com.sismics.reader.core.dao.jpa.criteria,JobEventCriteria,1,0,2,2,25,2,0,0,0.0,2,0,/home/sathvika/sem6/SE/project-1-team-8/reader-core/src/main/java/com/sismics/reader/core/dao/jpa/criteria/JobEventCriteria.java,3
project-1-team-8,com.sismics.reader.core.dao.jpa.criteria,UserCriteria,0,0,0,0,6,0,0,0,-1.0,1,0,/home/sathvika/sem6/SE/project-1-team-8/reader-core/src/main/java/com/sismics/reader/core/dao/jpa/criteria/UserCriteria.java,3
project-1-team-8,com.sismics.reader.core.dao.jpa.criteria,FeedSubscriptionCriteria,6,0,12,12,120,12,0,0,0.5,4,0,/home/sathvika/sem6/SE/project-1-team-8/reader-core/src/main/java/com/sismics/reader/core/dao/jpa/criteria/FeedSubscriptionCriteria.java,3
project-1-team-8,com.sismics.reader.core.dao.jpa.criteria,UserArticleCriteria,16,0,32,32,302,32,0,0,0.5,8,0,/home/sathvika/sem6/SE/project-1-team-8/reader-core/src/main/java/com/sismics/reader/core/dao/jpa/criteria/UserArticleCriteria.java,6
project-1-team-8,com.sismics.reader.core.dao.jpa.mapper,UserMapper,0,0,1,1,15,1,0,1,-1.0,0,1,/home/sathvika/sem6/SE/project-1-team-8/reader-core/src/main/java/com/sismics/reader/core/dao/jpa/mapper/UserMapper.java,8
project-1-team-8,com.sismics.reader.core.dao.jpa.mapper,UserArticleMapper,0,0,1,1,34,3,0,1,-1.0,0,1,/home/sathvika/sem6/SE/project-1-team-8/reader-core/src/main/java/com/sismics/reader/core/dao/jpa/mapper/UserArticleMapper.java,8
project-1-team-8,com.sismics.reader.core.dao.jpa.mapper,FeedSubscriptionMapper,0,0,1,1,28,1,0,1,-1.0,0,1,/home/sathvika/sem6/SE/project-1-team-8/reader-core/src/main/java/com/sismics/reader/core/dao/jpa/mapper/FeedSubscriptionMapper.java,6
project-1-team-8,com.sismics.reader.core.dao.jpa.mapper,JobMapper,0,0,1,1,25,4,0,1,-1.0,0,1,/home/sathvika/sem6/SE/project-1-team-8/reader-core/src/main/java/com/sismics/reader/core/dao/jpa/mapper/JobMapper.java,8
project-1-team-8,com.sismics.reader.core.dao.jpa.mapper,ArticleMapper,0,0,1,1,24,1,0,1,-1.0,0,1,/home/sathvika/sem6/SE/project-1-team-8/reader-core/src/main/java/com/sismics/reader/core/dao/jpa/mapper/ArticleMapper.java,6
project-1-team-8,com.sismics.reader.core.dao.jpa.mapper,JobEventMapper,0,0,1,1,13,1,0,1,-1.0,0,1,/home/sathvika/sem6/SE/project-1-team-8/reader-core/src/main/java/com/sismics/reader/core/dao/jpa/mapper/JobEventMapper.java,6
project-1-team-8,com.sismics.reader.core.dao.jpa.mapper,FeedMapper,0,0,1,1,12,1,0,1,-1.0,0,1,/home/sathvika/sem6/SE/project-1-team-8/reader-core/src/main/java/com/sismics/reader/core/dao/jpa/mapper/FeedMapper.java,6
project-1-team-8,com.sismics.reader.core.util,TransactionUtil,1,0,2,2,70,7,0,0,1.0,8,2,/home/sathvika/sem6/SE/project-1-team-8/reader-core/src/main/java/com/sismics/reader/core/util/TransactionUtil.java,12
project-1-team-8,com.sismics.reader.core.util,UserUtil,0,0,1,1,14,1,0,0,-1.0,0,1,/home/sathvika/sem6/SE/project-1-team-8/reader-core/src/main/java/com/sismics/reader/core/util/UserUtil.java,5
project-1-team-8,com.sismics.reader.core.util,DirectoryUtil,0,0,6,5,76,14,0,0,-1.0,5,1,/home/sathvika/sem6/SE/project-1-team-8/reader-core/src/main/java/com/sismics/reader/core/util/DirectoryUtil.java,8
project-1-team-8,com.sismics.reader.core.util,ConfigUtil,0,0,4,4,47,5,0,0,-1.0,2,3,/home/sathvika/sem6/SE/project-1-team-8/reader-core/src/main/java/com/sismics/reader/core/util/ConfigUtil.java,9
project-1-team-8,com.sismics.reader.core.util,StreamUtil,0,0,1,1,23,2,0,0,-1.0,1,0,/home/sathvika/sem6/SE/project-1-team-8/reader-core/src/main/java/com/sismics/reader/core/util/StreamUtil.java,8
project-1-team-8,com.sismics.reader.core.util,EntityManagerUtil,0,0,1,1,12,1,0,0,-1.0,3,1,/home/sathvika/sem6/SE/project-1-team-8/reader-core/src/main/java/com/sismics/reader/core/util/EntityManagerUtil.java,5
project-1-team-8,com.sismics.reader.core.util,LuceneUtil,1,0,1,1,63,2,0,0,0.0,1,1,/home/sathvika/sem6/SE/project-1-team-8/reader-core/src/main/java/com/sismics/reader/core/util/LuceneUtil.java,15
project-1-team-8,com.sismics.reader.core.util,LuceneUtil.LuceneRunnable,0,0,0,0,11,0,0,0,-1.0,0,0,/home/sathvika/sem6/SE/project-1-team-8/reader-core/src/main/java/com/sismics/reader/core/util/LuceneUtil.java,74
project-1-team-8,com.sismics.reader.core.util.sanitizer,TextSanitizer,2,0,1,1,17,1,0,0,0.0,2,0,/home/sathvika/sem6/SE/project-1-team-8/reader-core/src/main/java/com/sismics/reader/core/util/sanitizer/TextSanitizer.java,8
project-1-team-8,com.sismics.reader.core.util.sanitizer,ArticleSanitizer,2,0,4,4,94,22,0,0,0.75,1,1,/home/sathvika/sem6/SE/project-1-team-8/reader-core/src/main/java/com/sismics/reader/core/util/sanitizer/ArticleSanitizer.java,13
project-1-team-8,com.sismics.reader.core.util.http,ReaderHttpClient,3,0,4,3,71,7,0,0,0.0,1,0,/home/sathvika/sem6/SE/project-1-team-8/reader-core/src/main/java/com/sismics/reader/core/util/http/ReaderHttpClient.java,14
project-1-team-8,com.sismics.reader.core.util.jpa,PaginatedList,4,0,7,7,73,7,0,0,0.42857142857142855,13,0,/home/sathvika/sem6/SE/project-1-team-8/reader-core/src/main/java/com/sismics/reader/core/util/jpa/PaginatedList.java,5
project-1-team-8,com.sismics.reader.core.util.jpa,PaginatedLists,2,0,11,4,167,29,0,0,0.18181818181818182,9,4,/home/sathvika/sem6/SE/project-1-team-8/reader-core/src/main/java/com/sismics/reader/core/util/jpa/PaginatedLists.java,14
project-1-team-8,com.sismics.reader.core.util.jpa,SortCriteria,3,0,5,5,41,7,0,0,0.4,10,0,/home/sathvika/sem6/SE/project-1-team-8/reader-core/src/main/java/com/sismics/reader/core/util/jpa/SortCriteria.java,3
project-1-team-8,com.sismics.util,UrlUtil,0,0,3,3,68,11,0,0,-1.0,5,2,/home/sathvika/sem6/SE/project-1-team-8/reader-core/src/main/java/com/sismics/util/UrlUtil.java,10
project-1-team-8,com.sismics.util,NetworkUtil,1,0,1,1,37,3,0,0,0.0,2,0,/home/sathvika/sem6/SE/project-1-team-8/reader-core/src/main/java/com/sismics/util/NetworkUtil.java,12
project-1-team-8,com.sismics.util,ResourceUtil,0,0,3,3,93,14,0,0,-1.0,3,0,/home/sathvika/sem6/SE/project-1-team-8/reader-core/src/main/java/com/sismics/util/ResourceUtil.java,17
project-1-team-8,com.sismics.util,DateUtil,2,0,2,2,52,7,0,0,0.0,2,0,/home/sathvika/sem6/SE/project-1-team-8/reader-core/src/main/java/com/sismics/util/DateUtil.java,13
project-1-team-8,com.sismics.util,AdblockUtil,4,0,11,11,139,24,0,0,0.18181818181818182,1,2,/home/sathvika/sem6/SE/project-1-team-8/reader-core/src/main/java/com/sismics/util/AdblockUtil.java,40
project-1-team-8,com.sismics.util,MessageUtil,0,0,2,2,32,2,0,0,-1.0,5,0,/home/sathvika/sem6/SE/project-1-team-8/reader-core/src/main/java/com/sismics/util/MessageUtil.java,8
project-1-team-8,com.sismics.util,LocaleUtil,0,0,2,2,50,8,0,0,-1.0,2,3,/home/sathvika/sem6/SE/project-1-team-8/reader-core/src/main/java/com/sismics/util/LocaleUtil.java,10
project-1-team-8,com.sismics.util,HttpUtil,1,0,2,2,78,8,0,0,1.0,0,0,/home/sathvika/sem6/SE/project-1-team-8/reader-core/src/main/java/com/sismics/util/HttpUtil.java,13
project-1-team-8,com.sismics.util,EnvironmentUtil,9,0,12,12,102,12,0,0,0.6666666666666666,9,0,/home/sathvika/sem6/SE/project-1-team-8/reader-core/src/main/java/com/sismics/util/EnvironmentUtil.java,3
project-1-team-8,com.sismics.util,JsonValidationUtil,0,0,6,6,86,17,0,0,-1.0,1,0,/home/sathvika/sem6/SE/project-1-team-8/reader-core/src/main/java/com/sismics/util/JsonValidationUtil.java,7
project-1-team-8,com.sismics.util,TestDateUtil,0,0,2,2,12,2,0,0,-1.0,0,2,/home/sathvika/sem6/SE/project-1-team-8/reader-core/src/test/java/com/sismics/util/TestDateUtil.java,9
project-1-team-8,com.sismics.util,TestTextSanitizer,0,0,1,1,16,1,0,0,-1.0,0,1,/home/sathvika/sem6/SE/project-1-team-8/reader-core/src/test/java/com/sismics/util/TestTextSanitizer.java,8
project-1-team-8,com.sismics.util,TestArticleSanitizer,0,0,16,16,281,16,0,0,-1.0,0,5,/home/sathvika/sem6/SE/project-1-team-8/reader-core/src/test/java/com/sismics/util/TestArticleSanitizer.java,14
project-1-team-8,com.sismics.util,TestUrlUtil,0,0,2,2,20,2,0,0,-1.0,0,1,/home/sathvika/sem6/SE/project-1-team-8/reader-core/src/test/java/com/sismics/util/TestUrlUtil.java,7
project-1-team-8,com.sismics.util,TestNetworkUtil,0,0,1,1,9,1,0,0,-1.0,0,1,/home/sathvika/sem6/SE/project-1-team-8/reader-core/src/test/java/com/sismics/util/TestNetworkUtil.java,8
project-1-team-8,com.sismics.util,TestAdblockUtil,0,0,1,1,8,1,0,0,-1.0,0,2,/home/sathvika/sem6/SE/project-1-team-8/reader-core/src/test/java/com/sismics/util/TestAdblockUtil.java,7
project-1-team-8,com.sismics.util,TestResourceUtil,0,0,2,2,21,2,0,0,-1.0,0,1,/home/sathvika/sem6/SE/project-1-team-8/reader-core/src/test/java/com/sismics/util/TestResourceUtil.java,11
project-1-team-8,com.sismics.util,TestCertUtil,0,0,3,3,22,3,0,0,-1.0,0,1,/home/sathvika/sem6/SE/project-1-team-8/reader-core/src/test/java/com/sismics/util/TestCertUtil.java,13
project-1-team-8,com.sismics.util,MessageUtil,1,0,1,1,24,1,0,0,0.0,0,0,/home/sathvika/sem6/SE/project-1-team-8/reader-agent/src/main/java/com/sismics/util/MessageUtil.java,8
project-1-team-8,com.sismics.util,EnvironmentUtil,5,0,7,7,60,7,0,0,0.7142857142857143,0,0,/home/sathvika/sem6/SE/project-1-team-8/reader-agent/src/main/java/com/sismics/util/EnvironmentUtil.java,3
project-1-team-8,com.sismics.util.log4j,LogCriteria,3,0,6,6,63,6,0,0,0.5,2,0,/home/sathvika/sem6/SE/project-1-team-8/reader-core/src/main/java/com/sismics/util/log4j/LogCriteria.java,5
project-1-team-8,com.sismics.util.log4j,MemoryAppender,2,0,7,6,88,14,0,0,0.42857142857142855,1,3,/home/sathvika/sem6/SE/project-1-team-8/reader-core/src/main/java/com/sismics/util/log4j/MemoryAppender.java,16
project-1-team-8,com.sismics.util.log4j,LogEntry,4,0,5,5,63,5,0,0,0.0,1,0,/home/sathvika/sem6/SE/project-1-team-8/reader-core/src/main/java/com/sismics/util/log4j/LogEntry.java,3
project-1-team-8,com.sismics.util.adblock,JSEngine,1,0,3,3,13,3,0,0,0.0,2,0,/home/sathvika/sem6/SE/project-1-team-8/reader-core/src/main/java/com/sismics/util/adblock/JSEngine.java,7
project-1-team-8,com.sismics.util.adblock,Subscription,6,6,0,0,8,0,0,0,-1.0,3,0,/home/sathvika/sem6/SE/project-1-team-8/reader-core/src/main/java/com/sismics/util/adblock/Subscription.java,20
project-1-team-8,com.sismics.util.adblock,Helper,2,0,7,7,29,7,0,0,0.8571428571428571,0,1,/home/sathvika/sem6/SE/project-1-team-8/reader-core/src/main/java/com/sismics/util/adblock/Helper.java,16
project-1-team-8,com.sismics.util.adblock,SubscriptionParser,9,0,3,3,40,7,0,0,0.0,0,1,/home/sathvika/sem6/SE/project-1-team-8/reader-core/src/main/java/com/sismics/util/adblock/SubscriptionParser.java,26
project-1-team-8,com.sismics.util.mime,MimeType,5,5,0,0,11,0,0,0,-1.0,2,0,/home/sathvika/sem6/SE/project-1-team-8/reader-core/src/main/java/com/sismics/util/mime/MimeType.java,3
project-1-team-8,com.sismics.util.mime,MimeTypeUtil,0,0,1,1,44,8,0,0,-1.0,2,1,/home/sathvika/sem6/SE/project-1-team-8/reader-core/src/main/java/com/sismics/util/mime/MimeTypeUtil.java,7
project-1-team-8,com.sismics.util.jpa,DialectUtil,0,0,6,6,85,12,0,0,-1.0,3,1,/home/sathvika/sem6/SE/project-1-team-8/reader-core/src/main/java/com/sismics/util/jpa/DialectUtil.java,3
project-1-team-8,com.sismics.util.jpa,SuppliedConnectionProviderConnectionHelper,3,0,4,4,37,7,0,0,0.0,1,0,/home/sathvika/sem6/SE/project-1-team-8/reader-core/src/main/java/com/sismics/util/jpa/SuppliedConnectionProviderConnectionHelper.java,35
project-1-team-8,com.sismics.util.jpa,DbOpenHelper,7,0,9,7,164,23,0,0,0.0,0,5,/home/sathvika/sem6/SE/project-1-team-8/reader-core/src/main/java/com/sismics/util/jpa/DbOpenHelper.java,32
project-1-team-8,com.sismics.util.jpa,ManagedProviderConnectionHelper,3,0,7,4,61,10,0,0,0.0,0,0,/home/sathvika/sem6/SE/project-1-team-8/reader-core/src/main/java/com/sismics/util/jpa/ManagedProvidedConnectionHelper.java,40
project-1-team-8,com.sismics.util.jpa,ResultMapper,0,0,14,2,76,19,7,0,-1.0,1,0,/home/sathvika/sem6/SE/project-1-team-8/reader-core/src/main/java/com/sismics/util/jpa/ResultMapper.java,16
project-1-team-8,com.sismics.util.jpa,EMF,3,0,9,6,91,12,0,0,0.6666666666666666,5,3,/home/sathvika/sem6/SE/project-1-team-8/reader-core/src/main/java/com/sismics/util/jpa/EMF.java,20
project-1-team-8,com.sismics.util.jpa,QueryParam,7,0,11,11,86,11,0,0,0.0,9,3,/home/sathvika/sem6/SE/project-1-team-8/reader-core/src/main/java/com/sismics/util/jpa/QueryParam.java,9
project-1-team-8,com.sismics.util.jpa,SessionUtil,0,0,2,1,19,2,0,0,-1.0,0,1,/home/sathvika/sem6/SE/project-1-team-8/reader-core/src/main/java/com/sismics/util/jpa/SessionUtil.java,7
project-1-team-8,com.sismics.util.jpa,BaseDao,0,0,5,4,45,6,7,0,-1.0,0,5,/home/sathvika/sem6/SE/project-1-team-8/reader-core/src/main/java/com/sismics/util/jpa/BaseDao.java,10
project-1-team-8,com.sismics.util.jpa.filter,FilterColumn,2,0,7,7,32,7,0,0,0.42857142857142855,0,0,/home/sathvika/sem6/SE/project-1-team-8/reader-core/src/main/java/com/sismics/util/jpa/filter/FilterColumn.java,3
project-1-team-8,com.sismics.util.jpa.filter,FilterCriteria,1,0,2,2,20,2,0,0,0.0,9,0,/home/sathvika/sem6/SE/project-1-team-8/reader-core/src/main/java/com/sismics/util/jpa/filter/FilterCriteria.java,6
project-1-team-8,com.sismics.util.cert,TrustAllManager,0,0,3,3,13,3,0,0,-1.0,0,0,/home/sathvika/sem6/SE/project-1-team-8/reader-core/src/main/java/com/sismics/util/cert/TrustAllManager.java,7
project-1-team-8,com.sismics.util.cert,CertUtil,0,0,2,2,59,5,0,0,-1.0,1,0,/home/sathvika/sem6/SE/project-1-team-8/reader-core/src/main/java/com/sismics/util/cert/CertUtil.java,11
project-1-team-8,com.sismics.util.context,ThreadLocalContext,2,1,6,5,58,7,0,0,0.5,18,0,/home/sathvika/sem6/SE/project-1-team-8/reader-core/src/main/java/com/sismics/util/context/ThreadLocalContext.java,5
project-1-team-8,com.sismics.reader.agent.ui,StatusPanel,10,0,6,5,105,10,0,0,0.0,1,3,/home/sathvika/sem6/SE/project-1-team-8/reader-agent/src/main/java/com/sismics/reader/agent/ui/StatusPanel.java,24
project-1-team-8,com.sismics.reader.agent.ui,TrayController,7,0,10,7,83,11,0,0,0.0,1,3,/home/sathvika/sem6/SE/project-1-team-8/reader-agent/src/main/java/com/sismics/reader/agent/ui/TrayController.java,21
project-1-team-8,com.sismics.reader.agent.ui,SettingPanel,12,0,12,6,184,17,0,0,0.0,1,3,/home/sathvika/sem6/SE/project-1-team-8/reader-agent/src/main/java/com/sismics/reader/agent/ui/SettingPanel.java,30
project-1-team-8,com.sismics.reader.agent.ui,AgentFrame,7,0,8,6,98,9,0,0,0.25,1,5,/home/sathvika/sem6/SE/project-1-team-8/reader-agent/src/main/java/com/sismics/reader/agent/ui/AgentFrame.java,22
project-1-team-8,com.sismics.reader.agent.model,Setting,15,5,21,21,279,24,0,0,0.0,3,1,/home/sathvika/sem6/SE/project-1-team-8/reader-agent/src/main/java/com/sismics/reader/agent/model/Setting.java,15
project-1-team-8,com.sismics.reader.agent,ReaderAgent,6,0,15,11,163,24,0,0,0.0,5,7,/home/sathvika/sem6/SE/project-1-team-8/reader-agent/src/main/java/com/sismics/reader/agent/ReaderAgent.java,20
project-1-team-8,com.sismics.reader.agent.deployer,DeploymentStatusListener,0,0,1,0,11,1,0,0,-1.0,1,1,/home/sathvika/sem6/SE/project-1-team-8/reader-agent/src/main/java/com/sismics/reader/agent/deployer/DeploymentStatusListener.java,3
project-1-team-8,com.sismics.reader.agent.deployer,DeploymentStatus,5,0,6,6,77,6,0,0,0.0,6,0,/home/sathvika/sem6/SE/project-1-team-8/reader-agent/src/main/java/com/sismics/reader/agent/deployer/DeploymentStatus.java,5
project-1-team-8,com.sismics.reader.agent.deployer,DeploymentStatus.ServerState,0,0,0,0,4,0,0,0,-1.0,0,0,/home/sathvika/sem6/SE/project-1-team-8/reader-agent/src/main/java/com/sismics/reader/agent/deployer/DeploymentStatus.java,11
project-1-team-8,com.sismics.reader.agent.deployer,ReaderDeployer,6,0,12,12,157,17,0,0,0.0,1,4,/home/sathvika/sem6/SE/project-1-team-8/reader-agent/src/main/java/com/sismics/reader/agent/deployer/ReaderDeployer.java,18
project-1-team-8,com.sismics.reader.rest.resource,StarredResource,0,0,5,5,128,21,0,1,-1.0,0,7,/home/sathvika/sem6/SE/project-1-team-8/reader-web/src/main/java/com/sismics/reader/rest/resource/StarredResource.java,23
project-1-team-8,com.sismics.reader.rest.resource,LocaleResource,0,0,1,1,23,2,0,1,-1.0,0,1,/home/sathvika/sem6/SE/project-1-team-8/reader-web/src/main/java/com/sismics/reader/rest/resource/LocaleResource.java,16
project-1-team-8,com.sismics.reader.rest.resource,SearchResource,0,0,1,1,35,3,0,1,-1.0,0,5,/home/sathvika/sem6/SE/project-1-team-8/reader-web/src/main/java/com/sismics/reader/rest/resource/SearchResource.java,20
project-1-team-8,com.sismics.reader.rest.resource,SubscriptionResource,0,0,10,10,414,47,0,1,-1.0,0,24,/home/sathvika/sem6/SE/project-1-team-8/reader-web/src/main/java/com/sismics/reader/rest/resource/SubscriptionResource.java,56
project-1-team-8,com.sismics.reader.rest.resource,AllResource,0,0,2,2,57,8,0,1,-1.0,0,7,/home/sathvika/sem6/SE/project-1-team-8/reader-web/src/main/java/com/sismics/reader/rest/resource/AllResource.java,25
project-1-team-8,com.sismics.reader.rest.resource,JobResource,0,0,1,1,28,4,0,1,-1.0,0,2,/home/sathvika/sem6/SE/project-1-team-8/reader-web/src/main/java/com/sismics/reader/rest/resource/JobResource.java,17
project-1-team-8,com.sismics.reader.rest.resource,TextPlainMessageBodyWriter,0,0,3,3,22,3,0,0,-1.0,0,0,/home/sathvika/sem6/SE/project-1-team-8/reader-web/src/main/java/com/sismics/reader/rest/resource/TextPlainMessageBodyWriter.java,21
project-1-team-8,com.sismics.reader.rest.resource,BaseResource,3,0,4,0,39,6,11,0,0.0,0,3,/home/sathvika/sem6/SE/project-1-team-8/reader-web/src/main/java/com/sismics/reader/rest/resource/BaseResource.java,13
project-1-team-8,com.sismics.reader.rest.resource,ThemeResource,0,0,1,1,29,2,0,1,-1.0,0,2,/home/sathvika/sem6/SE/project-1-team-8/reader-web/src/main/java/com/sismics/reader/rest/resource/ThemeResource.java,17
project-1-team-8,com.sismics.reader.rest.resource,ArticleResource,0,0,4,4,118,22,0,1,-1.0,0,6,/home/sathvika/sem6/SE/project-1-team-8/reader-web/src/main/java/com/sismics/reader/rest/resource/ArticleResource.java,23
project-1-team-8,com.sismics.reader.rest.resource,AppResource,0,0,4,4,93,10,0,1,-1.0,0,8,/home/sathvika/sem6/SE/project-1-team-8/reader-web/src/main/java/com/sismics/reader/rest/resource/AppResource.java,27
project-1-team-8,com.sismics.reader.rest.resource,CategoryResource,0,0,6,6,191,22,0,1,-1.0,0,10,/home/sathvika/sem6/SE/project-1-team-8/reader-web/src/main/java/com/sismics/reader/rest/resource/CategoryResource.java,30
project-1-team-8,com.sismics.reader.rest.resource,UserResource,0,0,11,11,445,64,0,1,-1.0,0,24,/home/sathvika/sem6/SE/project-1-team-8/reader-web/src/main/java/com/sismics/reader/rest/resource/UserResource.java,44
project-1-team-8,com.sismics.reader.rest.util,ResourceHelper,0,0,4,4,38,7,0,0,-1.0,1,3,/home/sathvika/sem6/SE/project-1-team-8/reader-web/src/main/java/com/sismics/reader/rest/resource/ResourceHelper.java,14
project-1-team-8,com.sismics.reader.rest.util,ValidationUtil,0,0,2,2,55,8,0,0,-1.0,1,3,/home/sathvika/sem6/SE/project-1-team-8/reader-web/src/main/java/com/sismics/reader/rest/util/ValidationUtil.java,14
project-1-team-8,com.sismics.reader.rest.util,TestValidationUtil,0,0,1,1,23,1,0,0,-1.0,0,1,/home/sathvika/sem6/SE/project-1-team-8/reader-web-common/src/test/java/com/sismics/reader/rest/util/TestValidationUtil.java,10
